aweme_id,cid,create_time,text,reply_comment_total
7272535297378766123,7274040527038251822,2023-09-02,Ooohhhh wow !!! I’m so sorry!!,0
7284407922543643936,7285010935679648517,2023-10-01,omg 🙏🙏🙏,0
7285526647867034912,7380111077705417478,2024-06-14,"los maestros: noo y ahora como les enseñaremos a niños
los niños : afuersas ya no va a ver clases 🤩🤩",0
7284407922543643936,7284997411638166278,2023-10-01,ขอให้ทุกคนปลอดภัยค่ะ,0
7271643255589080362,7271690041221710635,2023-08-26,"We literally do not care, from a native Floridian",0
7271643255589080362,7272196614630621998,2023-08-28,I hope it comes to miami 😭,0
7271643255589080362,7271650019002155818,2023-08-26,This is about where Michael formed.,0
7286175230114975009,7286512117623866117,2023-10-05,Is it true ??,0
7271643255589080362,7271668121399231274,2023-08-26,relax we ain't California. we know how to handle a low grade cat 1.,0
7271643255589080362,7271678284571067178,2023-08-26,Is the waffle house closing?,0
7271643255589080362,7271682614913958698,2023-08-26,cmon rolling for no work,0
7286557451015425313,7286577673232630533,2023-10-05,"Laailaha illa anta subhanaka inkunto Minal zulimeen,hasbiyallahu wani'eemal wakiil subhanal Allah Allahumma ajirni fi museebatii waklifni kharan minha",0
7286557451015425313,7287175633217274629,2023-10-07,yaarabbi xoog iyo xeelmidna malhin,0
